# Data format: "%int(Month)/%int(Day)/%int(Year) %int(Hours):%int(Minutes):%float(Seconds) %float(StepIndex),%float(StepHeading),%float(StepDistanceX),%float(StepDistanceY),%float(StepDistance),%float(StepTime),%float(StepAmplitude),%float(StepDutyCucle),%float(StepRatio),%float(Altitude),%float(Confidence),%float(AltitudeOffset) %int(BatteryLevel) %float(RawGyroX),%float(RawGyroY),%float(RawGyroZ) %float(RawAccelX),%float(RawAccelY),%float(RawAccelZ) %float(RawCompassX),%float(RawCompassY),%float(RawCompassZ) %float(CorrectedGyroX),%float(CorrectedGyroY),%float(CorrectedGyroZ) %float(CorrectedAccelX),%float(CorrectedAccelY),%float(CorrectedAccelZ) %float(CorrectedCompassX),%float(CorrectedCompassY),%float(CorrectedCompassZ) %float(LinearAccelX),%float(LinearAccelY),%float(LinearAccelZ)"
06/17/24 13:22:27.564503 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.08730,0.12669,-0.45992 0.19843,-0.26233,0.93811 -0.13200,-0.22200,-0.51750 -0.08730,0.12669,-0.45992 0.19843,-0.26233,0.93811 -0.13393,-0.22105,-0.51592 0.00862,-0.01794,0.15404
06/17/24 13:22:27.608650 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.07878,0.18099,-0.48973 0.19830,-0.25305,0.91876 -0.12000,-0.21900,-0.51600 -0.07878,0.18099,-0.48973 0.19830,-0.25305,0.91876 -0.12742,-0.21958,-0.51632 0.00829,-0.03769,0.14617
06/17/24 13:22:27.652245 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.09901,0.22144,-0.50463 0.20044,-0.24493,0.93542 -0.12150,-0.22200,-0.51450 -0.09901,0.22144,-0.50463 0.20044,-0.24493,0.93542 -0.12493,-0.21890,-0.51430 0.00392,-0.02183,0.13551
06/17/24 13:22:27.696587 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.03194,0.21186,-0.46843 0.14764,-0.21344,0.95013 -0.11250,-0.21600,-0.51600 -0.03194,0.21186,-0.46843 0.14764,-0.21344,0.95013 -0.11910,-0.21878,-0.51296 -0.04970,-0.02181,0.10382
06/17/24 13:22:27.740744 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.05749,0.22889,-0.28106 0.11847,-0.20636,0.95898 -0.11100,-0.21150,-0.51750 -0.05749,0.22889,-0.28106 0.11847,-0.20636,0.95898 -0.11251,-0.21364,-0.51737 -0.07022,-0.01955,0.10032
06/17/24 13:22:27.784361 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.17566,0.17140,-0.22996 0.17969,-0.26831,0.99512 -0.10500,-0.20700,-0.51300 -0.17566,0.17140,-0.22996 0.17969,-0.26831,0.99512 -0.10639,-0.21002,-0.51336 -0.01024,0.03424,0.15740
06/17/24 13:22:27.828673 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.00106,0.00745,-0.49079 0.23285,-0.31128,0.96796 -0.10350,-0.21600,-0.51150 -0.00106,0.00745,-0.49079 0.23285,-0.31128,0.96796 -0.10148,-0.21493,-0.51451 0.04153,0.02210,0.20408
06/17/24 13:22:27.872265 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 0.19163,0.09795,-0.63771 0.17340,-0.27991,0.93250 -0.10650,-0.20850,-0.51600 0.19163,0.09795,-0.63771 0.17340,-0.27991,0.93250 -0.10564,-0.20761,-0.51546 -0.02142,-0.02682,0.17444
06/17/24 13:22:27.916620 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 0.05323,0.18418,-0.56212 0.16693,-0.24188,0.84247 -0.09750,-0.20400,-0.52050 0.05323,0.18418,-0.56212 0.16693,-0.24188,0.84247 -0.10159,-0.20719,-0.51809 -0.01071,-0.12101,0.15293
06/17/24 13:22:27.960787 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.10433,0.18311,-0.68242 0.25458,-0.25647,0.87115 -0.09150,-0.20550,-0.51150 -0.10433,0.18311,-0.68242 0.25458,-0.25647,0.87115 -0.09603,-0.20678,-0.51028 0.06516,-0.07543,0.17440
06/17/24 13:22:28.004372 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.14159,0.21079,-0.88150 0.17731,-0.32983,0.94598 -0.08400,-0.21150,-0.50400 -0.14159,0.21079,-0.88150 0.17731,-0.32983,0.94598 -0.08619,-0.21034,-0.50629 -0.05023,-0.00713,0.21634
06/17/24 13:22:28.048731 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 0.02768,0.16502,-0.93261 0.09497,-0.35321,0.94257 -0.08700,-0.20100,-0.51150 0.02768,0.16502,-0.93261 0.09497,-0.35321,0.94257 -0.08622,-0.19887,-0.51096 -0.13512,-0.02251,0.22012
06/17/24 13:22:28.092930 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 0.05430,0.19589,-0.73246 0.04797,-0.30646,0.89886 -0.07800,-0.19800,-0.51750 0.05430,0.19589,-0.73246 0.04797,-0.30646,0.89886 -0.07804,-0.19843,-0.51682 -0.15178,-0.07624,0.16673
06/17/24 13:22:28.136621 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.07133,0.18631,-0.68987 0.08801,-0.33167,0.97284 -0.06900,-0.19650,-0.51300 -0.07133,0.18631,-0.68987 0.08801,-0.33167,0.97284 -0.06909,-0.19738,-0.51342 -0.11605,0.00885,0.18141
06/17/24 13:22:28.181046 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.10327,0.37475,-0.58554 0.07196,-0.34039,0.97168 -0.06300,-0.19950,-0.51300 -0.10327,0.37475,-0.58554 0.07196,-0.34039,0.97168 -0.06595,-0.19935,-0.51311 -0.12907,0.00723,0.18449
06/17/24 13:22:28.224720 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.14159,0.45779,-0.57596 0.01233,-0.34564,1.02966 -0.06000,-0.19200,-0.51750 -0.14159,0.45779,-0.57596 0.01233,-0.34564,1.02966 -0.05943,-0.19128,-0.51742 -0.18129,0.05875,0.16131
06/17/24 13:22:28.269152 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 0.00426,0.52486,-0.57915 0.02179,-0.30310,0.93744 -0.04200,-0.18900,-0.51600 0.00426,0.52486,-0.57915 0.02179,-0.30310,0.93744 -0.04400,-0.19149,-0.51551 -0.13261,-0.03355,0.13976
06/17/24 13:22:28.313437 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.04684,0.56212,-0.67071 0.09558,-0.25299,0.88336 -0.03150,-0.19350,-0.51000 -0.04684,0.56212,-0.67071 0.09558,-0.25299,0.88336 -0.03650,-0.19122,-0.51288 -0.02721,-0.08523,0.12620
06/17/24 13:22:28.357101 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.24699,0.45033,-0.97626 0.11957,-0.25995,0.89032 -0.02250,-0.18600,-0.51150 -0.24699,0.45033,-0.97626 0.11957,-0.25995,0.89032 -0.02479,-0.18752,-0.51229 0.00039,-0.07538,0.14009
06/17/24 13:22:28.401480 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.23315,0.38113,-1.20196 0.06061,-0.26947,0.95898 -0.00600,-0.18150,-0.50700 -0.23315,0.38113,-1.20196 0.06061,-0.26947,0.95898 -0.00735,-0.18312,-0.50802 -0.06727,-0.01058,0.11166
06/17/24 13:22:28.445139 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.14905,0.36304,-1.18492 -0.00586,-0.22778,0.99078 -0.00450,-0.16350,-0.51000 -0.14905,0.36304,-1.18492 -0.00586,-0.22778,0.99078 -0.00511,-0.16403,-0.51087 -0.10741,0.01006,0.04258
06/17/24 13:22:28.489288 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.07133,0.30129,-1.08485 0.00836,-0.17798,0.97150 0.00300,-0.15750,-0.51300 -0.07133,0.30129,-1.08485 0.00836,-0.17798,0.97150 0.00276,-0.15892,-0.51223 -0.06929,-0.01487,0.01615
06/17/24 13:22:28.533617 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.07772,0.21612,-1.07101 -0.01318,-0.15094,0.96472 0.01200,-0.14550,-0.51600 -0.07772,0.21612,-1.07101 -0.01318,-0.15094,0.96472 0.01070,-0.14752,-0.51563 -0.07723,-0.02655,-0.00851
06/17/24 13:22:28.577238 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.01810,0.26083,-0.90386 -0.11475,-0.20020,1.00427 0.02250,-0.13800,-0.51300 -0.01810,0.26083,-0.90386 -0.11475,-0.20020,1.00427 0.02190,-0.13961,-0.51226 -0.18217,0.01410,-0.01469
06/17/24 13:22:28.621626 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 0.16502,0.24167,-0.74098 -0.09528,-0.18250,0.97040 0.03300,-0.13800,-0.51000 0.16502,0.24167,-0.74098 -0.09528,-0.18250,0.97040 0.03266,-0.13984,-0.50895 -0.14437,-0.01860,-0.00829
06/17/24 13:22:28.665762 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 0.15969,0.12137,-0.91238 0.06018,-0.14166,0.98212 0.03900,-0.14700,-0.50850 0.15969,0.12137,-0.91238 0.06018,-0.14166,0.98212 0.03428,-0.14151,-0.50639 0.00604,-0.00689,0.04405
06/17/24 13:22:28.709362 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.38433,-0.10966,-1.11040 0.20361,-0.35620,1.04156 0.03450,-0.13350,-0.50400 -0.38433,-0.10966,-1.11040 0.20361,-0.35620,1.04156 0.03499,-0.13360,-0.50303 0.00027,0.08376,0.28046
06/17/24 13:22:28.753666 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 0.34068,0.67923,-1.01671 0.09137,-0.37311,1.05353 0.03900,-0.12150,-0.50100 0.34068,0.67923,-1.01671 0.09137,-0.37311,1.05353 0.03837,-0.12300,-0.50230 -0.10752,0.09251,0.22876
06/17/24 13:22:28.797253 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 0.30342,0.61003,-0.76227 -0.04669,-0.35205,0.87396 0.04500,-0.12150,-0.49950 0.30342,0.61003,-0.76227 -0.04669,-0.35205,0.87396 0.04505,-0.12153,-0.49978 -0.18672,-0.08704,0.14685
06/17/24 13:22:28.841394 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.06494,-0.01703,-1.13276 0.13098,-0.30328,0.86395 0.06300,-0.12000,-0.50550 -0.06494,-0.01703,-1.13276 0.13098,-0.30328,0.86395 0.06262,-0.11916,-0.50476 -0.02213,-0.09968,0.21090
06/17/24 13:22:28.885702 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.07026,0.09156,-0.95922 0.10901,-0.35059,0.91962 0.06150,-0.10650,-0.49950 -0.07026,0.09156,-0.95922 0.10901,-0.35059,0.91962 0.06190,-0.10470,-0.49888 -0.08191,-0.03174,0.19042
06/17/24 13:22:28.929247 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.05430,-0.01597,-0.62600 0.07477,-0.31091,0.90240 0.06300,-0.10200,-0.49950 -0.05430,-0.01597,-0.62600 0.07477,-0.31091,0.90240 0.06249,-0.10315,-0.49946 -0.08469,-0.05421,0.12205
06/17/24 13:22:28.973576 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.10007,-0.28425,-0.53763 0.12872,-0.29340,0.89911 0.06150,-0.09450,-0.49650 -0.10007,-0.28425,-0.53763 0.12872,-0.29340,0.89911 0.06310,-0.09642,-0.49752 -0.04158,-0.05474,0.12570
06/17/24 13:22:29.017191 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.07559,-0.29809,-0.21399 0.11835,-0.25494,0.91321 0.05250,-0.09150,-0.50250 -0.07559,-0.29809,-0.21399 0.11835,-0.25494,0.91321 0.05340,-0.09022,-0.50267 -0.03689,-0.04761,0.06737
06/17/24 13:22:29.061356 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.09901,-0.32790,0.15863 0.11499,-0.23767,0.99908 0.05100,-0.08100,-0.50400 -0.09901,-0.32790,0.15863 0.11499,-0.23767,0.99908 0.05114,-0.08511,-0.50402 -0.03308,0.03256,0.02480
06/17/24 13:22:29.105707 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.04684,-0.41520,0.26403 0.18304,-0.23975,0.97687 0.04800,-0.09000,-0.50400 -0.04684,-0.41520,0.26403 0.18304,-0.23975,0.97687 0.05020,-0.08955,-0.50477 0.00957,0.02048,0.06146
06/17/24 13:22:29.149302 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.05004,-0.49824,0.11924 0.26440,-0.22229,0.89392 0.03900,-0.09300,-0.50850 -0.05004,-0.49824,0.11924 0.26440,-0.22229,0.89392 0.04750,-0.09040,-0.50499 0.06848,-0.05050,0.11032
06/17/24 13:22:29.193466 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 0.07772,-0.45459,-0.13734 0.33203,-0.25684,1.00616 0.02100,-0.08250,-0.50850 0.07772,-0.45459,-0.13734 0.33203,-0.25684,1.00616 0.03827,-0.08813,-0.50680 0.08226,0.07844,0.13703
06/17/24 13:22:29.237837 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 0.27787,-0.33536,-0.22783 0.29626,-0.21619,0.86871 0.02250,-0.08850,-0.51600 0.27787,-0.33536,-0.22783 0.29626,-0.21619,0.86871 0.02852,-0.08922,-0.51271 0.05485,-0.06550,0.11346
06/17/24 13:22:29.281414 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 0.09156,-0.25125,-0.31939 0.31964,-0.17920,0.80249 0.02100,-0.09600,-0.51000 0.09156,-0.25125,-0.31939 0.31964,-0.17920,0.80249 0.02337,-0.09336,-0.51167 0.08181,-0.12931,0.11613
06/17/24 13:22:29.325691 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.07878,-0.00532,-0.28532 0.31921,-0.16333,0.93445 0.01050,-0.10050,-0.50700 -0.07878,-0.00532,-0.28532 0.31921,-0.16333,0.93445 0.01829,-0.08764,-0.51446 0.06091,-0.00273,0.05926
06/17/24 13:22:29.369253 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.35558,0.31193,-0.11924 0.20642,-0.21954,0.98407 0.01200,-0.08850,-0.52200 -0.35558,0.31193,-0.11924 0.20642,-0.21954,0.98407 0.01630,-0.08800,-0.51687 -0.06538,0.02704,0.01052
06/17/24 13:22:29.413345 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.07346,0.25338,-0.42478 0.28046,-0.27692,0.97809 0.01800,-0.08550,-0.52050 -0.07346,0.25338,-0.42478 0.28046,-0.27692,0.97809 0.01607,-0.08835,-0.52012 -0.03603,0.04905,0.10094
06/17/24 13:22:29.457611 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.04046,0.16289,-0.85276 0.33118,-0.21320,0.88214 0.02400,-0.08250,-0.51600 -0.04046,0.16289,-0.85276 0.33118,-0.21320,0.88214 0.01777,-0.08706,-0.51942 0.04581,-0.04232,0.11852
06/17/24 13:22:29.501137 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.06920,0.21079,-1.06568 0.29065,-0.17786,0.90240 0.01800,-0.07350,-0.51150 -0.06920,0.21079,-1.06568 0.29065,-0.17786,0.90240 0.01910,-0.08317,-0.51718 0.03006,-0.03786,0.06193
06/17/24 13:22:29.545281 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.18311,0.28638,-1.01139 0.19757,-0.18524,0.89264 0.03000,-0.06150,-0.51000 -0.18311,0.28638,-1.01139 0.19757,-0.18524,0.89264 0.02047,-0.07974,-0.51592 -0.04182,-0.06816,0.00868
06/17/24 13:22:29.588945 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.23422,0.24380,-0.91983 0.25659,-0.19427,0.95331 0.03450,-0.05250,-0.51000 -0.23422,0.24380,-0.91983 0.25659,-0.19427,0.95331 0.02271,-0.07648,-0.51501 -0.01391,0.00533,0.03878
06/17/24 13:22:29.633061 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.13840,0.12350,-0.96455 0.29504,-0.18964,0.92218 0.03900,-0.05250,-0.50700 -0.13840,0.12350,-0.96455 0.29504,-0.18964,0.92218 0.02369,-0.07429,-0.51449 0.00747,-0.01603,0.07190
06/17/24 13:22:29.677179 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.06920,0.16289,-0.94645 0.29608,-0.13855,0.91943 0.02850,-0.04050,-0.51150 -0.06920,0.16289,-0.94645 0.29608,-0.13855,0.91943 0.02426,-0.07168,-0.51411 0.03972,-0.02602,0.04466
06/17/24 13:22:29.720936 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.15331,0.16395,-0.92409 0.33325,-0.14160,0.90228 0.03300,-0.02550,-0.50700 -0.15331,0.16395,-0.92409 0.33325,-0.14160,0.90228 0.03285,-0.03852,-0.50953 0.04680,-0.03230,0.08115
06/17/24 13:22:29.765123 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.15543,0.21825,-0.85489 0.25104,-0.10925,0.89130 0.03600,-0.02100,-0.50400 -0.15543,0.21825,-0.85489 0.25104,-0.10925,0.89130 0.03560,-0.03077,-0.50885 0.02373,-0.06791,0.00216
06/17/24 13:22:29.808746 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.27148,0.18631,-0.64090 0.23761,-0.09650,0.88470 0.03750,-0.02250,-0.50700 -0.27148,0.18631,-0.64090 0.23761,-0.09650,0.88470 0.03596,-0.02855,-0.50861 0.03012,-0.07942,-0.00953
06/17/24 13:22:29.853121 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.39391,0.17460,-0.43969 0.25409,-0.08887,0.95844 0.04350,-0.00300,-0.50400 -0.39391,0.17460,-0.43969 0.25409,-0.08887,0.95844 0.03979,-0.01098,-0.50667 0.05064,-0.00598,-0.02054
06/17/24 13:22:29.897289 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.08198,0.30874,-0.21825 0.19019,-0.03845,1.05255 0.04050,0.00150,-0.49650 -0.08198,0.30874,-0.21825 0.19019,-0.03845,1.05255 0.04097,0.00052,-0.49739 0.07935,0.06088,-0.11726
06/17/24 13:22:29.941151 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.10433,0.30874,-0.05323 0.30554,-0.12958,0.94617 0.05250,0.00300,-0.49500 -0.10433,0.30874,-0.05323 0.30554,-0.12958,0.94617 0.04857,0.00143,-0.49677 0.04566,-0.00078,0.06966
06/17/24 13:22:29.985401 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.66432,-0.19483,-0.49079 0.53625,-0.34949,1.41559 0.05700,0.01650,-0.49650 -0.66432,-0.19483,-0.49079 0.53625,-0.34949,1.41559 0.05393,0.01046,-0.49814 -0.00813,0.53837,0.21667
06/17/24 13:22:30.029716 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 0.74204,0.04046,-0.94006 0.19446,-0.36072,1.02069 0.04650,0.01650,-0.49650 0.74204,0.04046,-0.94006 0.19446,-0.36072,1.02069 0.04707,0.01621,-0.49669 -0.20992,0.07947,0.02059
06/17/24 13:22:30.073566 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 0.75375,0.40881,-0.18950 0.01514,-0.23718,0.66913 0.04800,0.00900,-0.50250 0.75375,0.40881,-0.18950 0.01514,-0.23718,0.66913 0.04748,0.00935,-0.50034 -0.19852,-0.32200,-0.07155
06/17/24 13:22:30.117834 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.16182,0.16608,0.21399 -0.02240,-0.36975,0.77716 0.06000,0.00600,-0.50700 -0.16182,0.16608,0.21399 -0.02240,-0.36975,0.77716 0.05949,0.00554,-0.50658 -0.33406,-0.20945,-0.06804
06/17/24 13:22:30.161655 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.04152,0.05430,0.10220 0.12738,-0.41577,0.93927 0.05700,0.00000,-0.49800 -0.04152,0.05430,0.10220 0.12738,-0.41577,0.93927 0.05594,0.00184,-0.49955 -0.26465,-0.00055,0.04886
06/17/24 13:22:30.205902 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.13414,0.35558,0.15224 0.14185,-0.27460,1.01239 0.06000,0.00150,-0.49650 -0.13414,0.35558,0.15224 0.14185,-0.27460,1.01239 0.06009,0.00157,-0.49670 -0.11142,0.05263,-0.00185
06/17/24 13:22:30.250084 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.06175,0.52166,-0.11498 0.19379,-0.31879,1.00024 0.06750,0.00300,-0.49800 -0.06175,0.52166,-0.11498 0.19379,-0.31879,1.00024 0.06737,0.00261,-0.49828 -0.11664,0.05810,0.08056
06/17/24 13:22:30.293919 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 0.10433,0.66645,-0.53231 0.26544,-0.23914,0.91644 0.08100,0.00000,-0.49200 0.10433,0.66645,-0.53231 0.26544,-0.23914,0.91644 0.07391,0.00673,-0.49638 -0.01465,-0.02602,0.13660
06/17/24 13:22:30.338142 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 0.02023,0.68242,-0.93048 0.13879,-0.20239,0.82922 0.08400,0.01050,-0.48900 0.02023,0.68242,-0.93048 0.13879,-0.20239,0.82922 0.08063,0.00596,-0.49284 -0.04207,-0.13733,0.04325
06/17/24 13:22:30.381716 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.34813,0.53231,-1.11359 -0.06036,-0.23822,0.84607 0.09450,0.01950,-0.48600 -0.34813,0.53231,-1.11359 -0.06036,-0.23822,0.84607 0.09388,0.01775,-0.48621 -0.13308,-0.13794,-0.12398
06/17/24 13:22:30.426081 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.46950,0.41840,-0.91025 -0.04309,-0.22192,0.94702 0.09150,0.02850,-0.47700 -0.46950,0.41840,-0.91025 -0.04309,-0.22192,0.94702 0.09261,0.02815,-0.47712 -0.06721,-0.03535,-0.11355
06/17/24 13:22:30.470202 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.37688,0.40349,-0.83998 0.03033,-0.19647,1.01245 0.09150,0.04800,-0.47550 -0.37688,0.40349,-0.83998 0.03033,-0.19647,1.01245 0.09319,0.04741,-0.47597 0.01083,0.03058,-0.04867
06/17/24 13:22:30.513777 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.23315,0.36623,-0.79634 0.04547,-0.12549,0.97540 0.10500,0.06600,-0.47100 -0.23315,0.36623,-0.79634 0.04547,-0.12549,0.97540 0.10243,0.06150,-0.47230 0.08094,-0.01964,-0.03972
06/17/24 13:22:30.558123 41.00000,237.16000,-0.41594,-0.64442,0.76700,0.15400,0.01500,0.32500,0.50100,177.94093,45.01000,-1.11130 93 -0.18099,0.32471,-0.71649 -0.07245,-0.08990,0.93695 0.09600,0.08100,-0.46500 -0.18099,0.32471,-0.71649 -0.07245,-0.08990,0.93695 0.09745,0.07791,-0.46442 0.08069,-0.07071,-0.14531
