DateTime,StepIndex,StepHeading,StepDistanceX,StepDistanceY,StepDistance,StepTime,StepAmplitude,StepDutyCycle,StepRatio,Altitude,Confidence,AltitudeOffset,BatteryLevel,RawGyroX,RawGyroY,RawGyroZ,RawAccelX,RawAccelY,RawAccelZ,RawCompassX,RawCompassY,RawCompassZ,CorrectedGyroX,CorrectedGyroY,CorrectedGyroZ,CorrectedAccelX,CorrectedAccelY,CorrectedAccelZ,CorrectedCompassX,CorrectedCompassY,CorrectedCompassZ,LinearAccelX,LinearAccelY,LinearAccelZ
06/13/24 12:28:25.589615,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.38965,-0.11179,-0.09475,-0.11145,-0.30957,0.91077,-0.18750,-0.03750,-0.56250,-0.38965,-0.11179,-0.09475,-0.11145,-0.30957,0.91077,-0.18258,-0.05579,-0.57151,0.00820,-0.03166,0.00182
06/13/24 12:28:25.633787,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.39391,-0.01278,-0.05962,-0.05084,-0.37946,1.01379,-0.19950,-0.03450,-0.54000,-0.39391,-0.01278,-0.05962,-0.05084,-0.37946,1.01379,-0.19112,-0.04173,-0.55427,0.06148,0.08101,-0.04458
06/13/24 12:28:25.677872,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.27254,0.00532,-0.09475,-0.07990,-0.38123,0.89911,-0.18150,-0.04500,-0.52050,-0.27254,0.00532,-0.09475,-0.07990,-0.38123,0.89911,-0.18583,-0.04130,-0.52908,0.05692,-0.02186,0.01053
06/13/24 12:28:25.721605,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.29596,0.02768,-0.08836,-0.06384,-0.36346,0.88220,-0.17400,-0.02400,-0.47550,-0.29596,0.02768,-0.08836,-0.06384,-0.36346,0.88220,-0.17269,-0.03142,-0.48921,0.04482,-0.04480,-0.00674
06/13/24 12:28:25.765759,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.35026,0.05217,-0.16608,0.00452,-0.38342,0.89496,-0.18750,0.01650,-0.45450,-0.35026,0.05217,-0.16608,0.00452,-0.38342,0.89496,-0.17517,-0.01920,-0.47642,0.08475,-0.03153,-0.05350
06/13/24 12:28:25.809874,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.40668,0.11604,-0.19057,-0.05859,-0.47357,0.91101,-0.19050,0.06750,-0.43050,-0.40668,0.11604,-0.19057,-0.05859,-0.47357,0.91101,-0.17908,0.00233,-0.46464,0.09316,0.02358,0.03522
06/13/24 12:28:25.853638,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.36410,0.09262,-0.21079,-0.01825,-0.37915,0.85529,-0.20700,0.12300,-0.43650,-0.36410,0.09262,-0.21079,-0.01825,-0.37915,0.85529,-0.20424,0.12104,-0.43582,0.03673,-0.06612,-0.04614
06/13/24 12:28:25.897787,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.41840,0.11285,-0.48440,-0.00610,-0.44934,0.86694,-0.21750,0.15450,-0.45300,-0.41840,0.11285,-0.48440,-0.00610,-0.44934,0.86694,-0.21698,0.15356,-0.45182,0.05929,-0.02591,-0.03422
06/13/24 12:28:25.941328,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.43011,0.10114,-0.65048,0.00055,-0.44342,0.87073,-0.21900,0.16650,-0.46800,-0.43011,0.10114,-0.65048,0.00055,-0.44342,0.87073,-0.21896,0.16612,-0.46681,0.01641,-0.02459,-0.05570
06/13/24 12:28:25.985617,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.39072,0.18737,-0.80911,-0.03290,-0.45746,0.90051,-0.23400,0.16800,-0.47250,-0.39072,0.18737,-0.80911,-0.03290,-0.45746,0.90051,-0.23075,0.16946,-0.47110,-0.03803,0.00907,-0.04010
06/13/24 12:28:26.029844,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.37368,0.17247,-0.68455,-0.15375,-0.47949,0.91888,-0.24450,0.17100,-0.47550,-0.37368,0.17247,-0.68455,-0.15375,-0.47949,0.91888,-0.24363,0.17099,-0.47564,-0.12729,0.03885,0.04993
06/13/24 12:28:26.073654,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.22038,0.20547,-0.58341,-0.15045,-0.52313,0.98663,-0.25350,0.15750,-0.46950,-0.22038,0.20547,-0.58341,-0.15045,-0.52313,0.98663,-0.25325,0.15854,-0.46997,-0.14042,0.11737,0.03889
06/13/24 12:28:26.117933,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.10540,0.26828,-0.26828,-0.16241,-0.49628,0.88892,-0.25200,0.16200,-0.46950,-0.10540,0.26828,-0.26828,-0.16241,-0.49628,0.88892,-0.25158,0.16141,-0.46900,-0.13378,0.02040,0.06099
06/13/24 12:28:26.161516,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.10220,0.21399,-0.07452,-0.13293,-0.51727,0.80072,-0.25500,0.16500,-0.46350,-0.10220,0.21399,-0.07452,-0.13293,-0.51727,0.80072,-0.25539,0.16371,-0.46372,-0.06566,-0.04201,0.06594
06/13/24 12:28:26.205864,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.18311,0.11179,-0.06281,-0.08899,-0.54047,0.81262,-0.24300,0.16650,-0.47250,-0.18311,0.11179,-0.06281,-0.08899,-0.54047,0.81262,-0.24318,0.16633,-0.47356,-0.03170,-0.02082,0.02404
06/13/24 12:28:26.250038,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.11817,0.12669,-0.11391,-0.02179,-0.57550,0.83777,-0.24900,0.15900,-0.46500,-0.11817,0.12669,-0.11391,-0.02179,-0.57550,0.83777,-0.24822,0.16091,-0.46648,0.01372,0.01624,-0.02459
06/13/24 12:28:26.293625,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.05323,0.14798,-0.10220,-0.03223,-0.58789,0.81323,-0.25500,0.17400,-0.47250,-0.05323,0.14798,-0.10220,-0.03223,-0.58789,0.81323,-0.25399,0.17366,-0.47124,0.01256,0.00391,-0.00353
06/13/24 12:28:26.337976,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.06601,0.13734,-0.20121,-0.02039,-0.57544,0.76337,-0.24450,0.17100,-0.47100,-0.06601,0.13734,-0.20121,-0.02039,-0.57544,0.76337,-0.24763,0.17200,-0.47061,0.02173,-0.04407,-0.00272
06/13/24 12:28:26.381527,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.05536,0.04152,-0.38965,-0.01904,-0.57544,0.80627,-0.24000,0.17100,-0.47400,-0.05536,0.04152,-0.38965,-0.01904,-0.57544,0.80627,-0.24420,0.17181,-0.47298,-0.01047,-0.00948,-0.01797
06/13/24 12:28:26.425823,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.13521,0.03087,-0.36410,-0.06549,-0.55127,0.80609,-0.24900,0.16350,-0.47400,-0.13521,0.03087,-0.36410,-0.06549,-0.55127,0.80609,-0.24901,0.16561,-0.47442,-0.06631,-0.02354,0.01010
06/13/24 12:28:26.469990,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.01490,-0.03939,-0.35878,-0.13135,-0.60107,0.85352,-0.25650,0.16650,-0.47250,-0.01490,-0.03939,-0.35878,-0.13135,-0.60107,0.85352,-0.25651,0.16817,-0.47184,-0.10679,0.04429,0.07130
06/13/24 12:28:26.513634,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.02768,-0.00958,-0.12350,-0.11597,-0.53076,0.83167,-0.26100,0.16650,-0.47250,-0.02768,-0.00958,-0.12350,-0.11597,-0.53076,0.83167,-0.26038,0.16669,-0.47128,-0.13147,-0.01598,0.03518
06/13/24 12:28:26.557993,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.06920,-0.06494,-0.03407,-0.08496,-0.49817,0.83942,-0.26100,0.16500,-0.46950,-0.06920,-0.06494,-0.03407,-0.08496,-0.49817,0.83942,-0.25965,0.16374,-0.46884,-0.12487,-0.02820,-0.00430
06/13/24 12:28:26.602213,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.08623,-0.01384,0.04365,-0.04602,-0.57440,0.86737,-0.25950,0.16200,-0.45900,-0.08623,-0.01384,0.04365,-0.04602,-0.57440,0.86737,-0.25756,0.16045,-0.46262,-0.06389,0.03936,-0.00661
06/13/24 12:28:26.645796,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,0.02981,-0.01703,0.10114,-0.02222,-0.57056,0.86371,-0.25350,0.16050,-0.46050,0.02981,-0.01703,0.10114,-0.02222,-0.57056,0.86371,-0.25628,0.16313,-0.46207,-0.05007,0.03380,-0.02769
06/13/24 12:28:26.690050,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,0.11924,-0.02129,0.02342,0.00165,-0.55121,0.81201,-0.25800,0.15750,-0.45900,0.11924,-0.02129,0.02342,0.00165,-0.55121,0.81201,-0.25861,0.16117,-0.46232,-0.02128,-0.01929,-0.03071
06/13/24 12:28:26.733543,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,0.05855,-0.01278,-0.03513,-0.01050,-0.53644,0.79022,-0.25800,0.15600,-0.46500,0.05855,-0.01278,-0.03513,-0.01050,-0.53644,0.79022,-0.25808,0.15916,-0.46553,-0.02729,-0.04531,-0.01231
06/13/24 12:28:26.777637,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.01916,-0.03939,0.01810,-0.08447,-0.57550,0.83722,-0.26250,0.16200,-0.46650,-0.01916,-0.03939,0.01810,-0.08447,-0.57550,0.83722,-0.26126,0.16112,-0.46582,-0.06601,0.01601,0.05129
06/13/24 12:28:26.821961,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,0.03194,-0.02768,0.02342,-0.02582,-0.53357,0.85474,-0.25950,0.15750,-0.46500,0.03194,-0.02768,0.02342,-0.02582,-0.53357,0.85474,-0.25994,0.15834,-0.46391,-0.06659,0.00552,-0.02090
06/13/24 12:28:26.865517,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,0.05749,0.04152,-0.00106,0.01642,-0.56873,0.87274,-0.25950,0.16050,-0.45900,0.05749,0.04152,-0.00106,0.01642,-0.56873,0.87274,-0.26163,0.15767,-0.45938,-0.02376,0.04066,-0.04319
06/13/24 12:28:26.909769,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,0.14372,0.09688,-0.11285,0.02948,-0.58325,0.84802,-0.26700,0.15150,-0.46650,0.14372,0.09688,-0.11285,0.02948,-0.58325,0.84802,-0.26088,0.15689,-0.46147,0.00915,0.02899,-0.03605
06/13/24 12:28:26.953314,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,0.16182,0.11498,0.04365,-0.03632,-0.52600,0.76971,-0.25800,0.15300,-0.46950,0.16182,0.11498,0.04365,-0.03632,-0.52600,0.76971,-0.26069,0.15588,-0.46378,-0.02340,-0.06759,0.02279
06/13/24 12:28:26.997416,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,0.03726,0.00319,0.05855,-0.11426,-0.53912,0.81128,-0.25350,0.15150,-0.46650,0.03726,0.00319,0.05855,-0.11426,-0.53912,0.81128,-0.25490,0.15107,-0.46757,-0.07075,-0.02483,0.07701
06/13/24 12:28:27.041716,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,0.03726,-0.04684,0.20015,-0.05267,-0.49988,0.89343,-0.25050,0.15300,-0.47250,0.03726,-0.04684,0.20015,-0.05267,-0.49988,0.89343,-0.24980,0.15137,-0.47279,-0.09449,0.02053,-0.02168
06/13/24 12:28:27.085323,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.00532,-0.08517,0.35132,-0.12061,-0.49634,0.83722,-0.25950,0.15750,-0.46650,-0.00532,-0.08517,0.35132,-0.12061,-0.49634,0.83722,-0.25689,0.15419,-0.46740,-0.09318,-0.02506,0.05149
06/13/24 12:28:27.129444,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,0.02342,-0.16076,0.36197,-0.03461,-0.52484,0.84668,-0.25050,0.15750,-0.46500,0.02342,-0.16076,0.36197,-0.03461,-0.52484,0.84668,-0.25265,0.15532,-0.46902,-0.02257,-0.00367,-0.01856
06/13/24 12:28:27.173767,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,0.08410,-0.26828,0.27467,-0.06366,-0.45148,0.79962,-0.25200,0.15900,-0.46350,0.08410,-0.26828,0.27467,-0.06366,-0.45148,0.79962,-0.25192,0.15629,-0.46675,-0.06351,-0.08173,-0.00433
06/13/24 12:28:27.217384,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.24060,-0.29064,0.31832,-0.13849,-0.51428,0.81824,-0.24150,0.15600,-0.46350,-0.24060,-0.29064,0.31832,-0.13849,-0.51428,0.81824,-0.24664,0.15706,-0.46460,-0.06122,-0.02905,0.08180
06/13/24 12:28:27.261612,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.12137,-0.19057,0.41414,-0.05573,-0.57971,0.94031,-0.25050,0.16650,-0.45450,-0.12137,-0.19057,0.41414,-0.05573,-0.57971,0.94031,-0.24804,0.16141,-0.46258,-0.03802,0.10537,-0.00735
06/13/24 12:28:27.305456,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,0.03407,-0.09795,0.31832,-0.04077,-0.49133,0.81189,-0.24750,0.17250,-0.45600,0.03407,-0.09795,0.31832,-0.04077,-0.49133,0.81189,-0.24775,0.16354,-0.46076,-0.03064,-0.05083,-0.01947
06/13/24 12:28:27.349653,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.07772,-0.10966,0.15650,-0.03650,-0.52405,0.85895,-0.24450,0.17250,-0.45750,-0.07772,-0.10966,0.15650,-0.03650,-0.52405,0.85895,-0.24779,0.16532,-0.45975,-0.02414,0.00621,-0.02655
06/13/24 12:28:27.394020,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,0.01810,-0.05536,0.05642,-0.05524,-0.52264,0.84497,-0.24600,0.17700,-0.45900,0.01810,-0.05536,0.05642,-0.05524,-0.52264,0.84497,-0.24773,0.16592,-0.45933,-0.02199,-0.00518,-0.00537
06/13/24 12:28:27.437685,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,0.05430,0.02874,-0.01278,-0.05640,-0.55865,0.85083,-0.24150,0.16950,-0.45300,0.05430,0.02874,-0.01278,-0.05640,-0.55865,0.85083,-0.24778,0.16649,-0.45845,0.00513,0.01938,0.00582
06/13/24 12:28:27.481815,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,0.09262,0.06068,0.07878,-0.09558,-0.55841,0.87775,-0.24600,0.17100,-0.45600,0.09262,0.06068,0.07878,-0.09558,-0.55841,0.87775,-0.24747,0.16672,-0.45840,-0.01846,0.04399,0.03374
06/13/24 12:28:27.525602,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,0.22463,0.10646,0.15650,-0.06537,-0.53302,0.85651,-0.24000,0.16950,-0.45150,0.22463,0.10646,0.15650,-0.06537,-0.53302,0.85651,-0.24710,0.16684,-0.45818,-0.00633,0.01091,0.00036
06/13/24 12:28:27.569777,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,0.11285,0.04046,0.01171,-0.06580,-0.40845,0.78632,-0.23700,0.16350,-0.46050,0.11285,0.04046,0.01171,-0.06580,-0.40845,0.78632,-0.24228,0.16623,-0.45993,-0.06395,-0.11401,-0.01957
06/13/24 12:28:27.613939,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.10327,-0.00958,-0.02449,-0.03717,-0.47968,0.83710,-0.23550,0.16650,-0.46350,-0.10327,-0.00958,-0.02449,-0.03717,-0.47968,0.83710,-0.24052,0.16565,-0.45965,-0.01963,-0.03539,-0.03676
06/13/24 12:28:27.657726,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.04471,0.08623,-0.16076,0.00690,-0.53015,0.85742,-0.23850,0.16650,-0.45750,-0.04471,0.08623,-0.16076,0.00690,-0.53015,0.85742,-0.24036,0.16547,-0.45942,0.02761,0.00559,-0.06563
06/13/24 12:28:27.701921,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.03939,0.13201,-0.31406,0.04590,-0.53088,0.77185,-0.23550,0.16500,-0.46050,-0.03939,0.13201,-0.31406,0.04590,-0.53088,0.77185,-0.23895,0.16552,-0.45981,0.08313,-0.06898,-0.07744
06/13/24 12:28:27.745531,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.04365,0.12243,-0.55041,-0.00714,-0.54028,0.86029,-0.24000,0.16200,-0.46350,-0.04365,0.12243,-0.55041,-0.00714,-0.54028,0.86029,-0.23910,0.16481,-0.46165,0.01713,0.01503,-0.03852
06/13/24 12:28:27.789887,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,0.09049,0.14798,-0.46950,-0.10767,-0.57880,0.88568,-0.24000,0.15900,-0.46950,0.09049,0.14798,-0.46950,-0.10767,-0.57880,0.88568,-0.23938,0.16457,-0.46141,-0.01161,0.06139,0.06596
06/13/24 12:28:27.834072,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.02449,0.03833,-0.27254,-0.19397,-0.49377,0.80688,-0.24750,0.15300,-0.46500,-0.02449,0.03833,-0.27254,-0.19397,-0.49377,0.80688,-0.24616,0.15672,-0.46582,-0.07864,-0.04659,0.13164
06/13/24 12:28:27.877867,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.19589,-0.00745,-0.21292,-0.03662,-0.45770,0.88403,-0.25050,0.15900,-0.46800,-0.19589,-0.00745,-0.21292,-0.03662,-0.45770,0.88403,-0.24808,0.15739,-0.46593,-0.07282,-0.00757,-0.04619
06/13/24 12:28:27.922150,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,0.00958,0.07559,-0.19057,-0.04578,-0.53644,0.97290,-0.25350,0.16650,-0.46800,0.00958,0.07559,-0.19057,-0.04578,-0.53644,0.97290,-0.25110,0.15869,-0.46677,-0.06352,0.10964,-0.03271
06/13/24 12:28:27.966328,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,0.13201,0.20441,-0.06707,-0.04596,-0.53876,0.77643,-0.25200,0.16350,-0.46950,0.13201,0.20441,-0.06707,-0.04596,-0.53876,0.77643,-0.25296,0.15959,-0.46643,0.03643,-0.05487,0.02495
06/13/24 12:28:28.010115,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,0.13201,0.03726,-0.03300,-0.05225,-0.57275,0.86224,-0.25200,0.15300,-0.46500,0.13201,0.03726,-0.03300,-0.05225,-0.57275,0.86224,-0.25271,0.15916,-0.46639,0.02854,0.03582,0.02248
06/13/24 12:28:28.054279,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,0.31406,0.10007,0.16821,-0.10223,-0.55139,0.86267,-0.24600,0.14400,-0.46800,0.31406,0.10007,0.16821,-0.10223,-0.55139,0.86267,-0.25233,0.15820,-0.46649,0.00092,0.02714,0.06049
06/13/24 12:28:28.097889,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,0.08730,-0.06601,0.30342,-0.10327,-0.49756,0.72064,-0.24150,0.14700,-0.46950,0.08730,-0.06601,0.30342,-0.10327,-0.49756,0.72064,-0.25100,0.15489,-0.46733,0.03245,-0.12242,0.07969
06/13/24 12:28:28.142267,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.13308,-0.12243,0.19483,-0.00250,-0.42426,0.85040,-0.23850,0.14400,-0.47250,-0.13308,-0.12243,0.19483,-0.00250,-0.42426,0.85040,-0.24824,0.15118,-0.46817,-0.04046,-0.05321,-0.07163
06/13/24 12:28:28.186441,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.25657,-0.03300,0.18099,0.00568,-0.43396,0.83807,-0.23850,0.15300,-0.47550,-0.25657,-0.03300,0.18099,0.00568,-0.43396,0.83807,-0.24543,0.15102,-0.46997,-0.03090,-0.05966,-0.07439
06/13/24 12:28:28.230278,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.28319,-0.12563,-0.08304,-0.07355,-0.44513,0.83392,-0.24750,0.15450,-0.47550,-0.28319,-0.12563,-0.08304,-0.07355,-0.44513,0.83392,-0.24438,0.15088,-0.47158,-0.06033,-0.05378,0.00369
06/13/24 12:28:28.274492,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.30235,-0.23954,-0.24167,-0.09918,-0.57764,0.90411,-0.24750,0.15750,-0.46800,-0.30235,-0.23954,-0.24167,-0.09918,-0.57764,0.90411,-0.24408,0.15206,-0.47061,-0.01208,0.07572,0.06012
06/13/24 12:28:28.318167,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.08091,-0.23954,-0.10859,-0.05066,-0.58539,0.95367,-0.25200,0.15900,-0.45900,-0.08091,-0.23954,-0.10859,-0.05066,-0.58539,0.95367,-0.24452,0.15282,-0.47006,-0.02376,0.11977,0.01715
06/13/24 12:28:28.362570,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,0.11604,0.11604,0.16182,0.00238,-0.54974,0.87213,-0.25800,0.16500,-0.46350,0.11604,0.11604,0.16182,0.00238,-0.54974,0.87213,-0.24546,0.15365,-0.46961,0.01287,0.03058,-0.02387
06/13/24 12:28:28.406771,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,0.17140,0.09475,-0.00852,-0.09363,-0.58466,0.77930,-0.25650,0.16350,-0.46200,0.17140,0.09475,-0.00852,-0.09363,-0.58466,0.77930,-0.24663,0.15481,-0.46897,0.06370,-0.02765,0.09151
06/13/24 12:28:28.450468,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,0.20121,0.07772,-0.03726,-0.07605,-0.59344,0.86877,-0.25350,0.15750,-0.46650,0.20121,0.07772,-0.03726,-0.07605,-0.59344,0.86877,-0.24815,0.15577,-0.46801,0.04524,0.05224,0.05893
06/13/24 12:28:28.494808,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,0.18844,0.17779,-0.00106,-0.04028,-0.48480,0.75879,-0.25650,0.16350,-0.46500,0.18844,0.17779,-0.00106,-0.04028,-0.48480,0.75879,-0.24858,0.15643,-0.46771,0.03253,-0.09936,0.01419
06/13/24 12:28:28.538370,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.09688,0.10540,-0.25657,0.00665,-0.49615,0.76495,-0.24600,0.16050,-0.46950,-0.09688,0.10540,-0.25657,0.00665,-0.49615,0.76495,-0.24867,0.15706,-0.46808,0.05915,-0.09057,-0.02847
06/13/24 12:28:28.582668,1.00000,246.32001,-0.89121,-2.03217,2.21900,1.36700,0.22300,0.64700,0.04400,216.07207,98.14000,-1.17287,94,-0.02662,0.08410,-0.40136,0.01190,-0.54449,0.83459,-0.25650,0.15600,-0.47400,-0.02662,0.08410,-0.40136,0.01190,-0.54449,0.83459,-0.24884,0.15734,-0.46844,0.06005,-0.00576,-0.03239
