# Data format: "%int(Month)/%int(Day)/%int(Year) %int(Hours):%int(Minutes):%float(Seconds) %float(StepIndex),%float(StepHeading),%float(StepDistanceX),%float(StepDistanceY),%float(StepDistance),%float(StepTime),%float(StepAmplitude),%float(StepDutyCucle),%float(StepRatio),%float(Altitude),%float(Confidence),%float(AltitudeOffset) %int(BatteryLevel) %float(RawGyroX),%float(RawGyroY),%float(RawGyroZ) %float(RawAccelX),%float(RawAccelY),%float(RawAccelZ) %float(RawCompassX),%float(RawCompassY),%float(RawCompassZ) %float(CorrectedGyroX),%float(CorrectedGyroY),%float(CorrectedGyroZ) %float(CorrectedAccelX),%float(CorrectedAccelY),%float(CorrectedAccelZ) %float(CorrectedCompassX),%float(CorrectedCompassY),%float(CorrectedCompassZ) %float(LinearAccelX),%float(LinearAccelY),%float(LinearAccelZ)"
06/24/24 13:43:42.648827 96.00000,303.54999,0.23378,-0.35253,0.42300,0.43600,0.01700,0.78900,0.81200,237.41531,61.36000,-0.37003 98 -0.44075,0.01490,0.67284 0.05151,-0.25909,1.13251 0.08100,0.21000,-0.45300 -0.44075,0.01490,0.67284 0.05151,-0.25909,1.13251 0.08061,0.21062,-0.45611 -0.22560,0.12787,-0.17135
06/24/24 13:43:42.693180 96.00000,303.54999,0.23378,-0.35253,0.42300,0.43600,0.01700,0.78900,0.81200,237.41531,61.36000,-0.37003 98 -0.12137,0.21612,-0.08304 -0.25244,-0.33203,1.09692 0.08850,0.21900,-0.44850 -0.12137,0.21612,-0.08304 -0.25244,-0.33203,1.09692 0.08785,0.21785,-0.44866 0.07403,0.14928,-0.22557
06/24/24 13:43:42.737198 96.00000,303.54999,0.23378,-0.35253,0.42300,0.43600,0.01700,0.78900,0.81200,237.41531,61.36000,-0.37003 98 -0.36516,-0.14905,0.13095 -0.56317,-0.43646,1.21906 0.09900,0.22500,-0.44250 -0.36516,-0.14905,0.13095 -0.56317,-0.43646,1.21906 0.09704,0.22342,-0.44369 0.36011,0.33441,-0.28885
06/24/24 13:43:42.781544 96.00000,303.54999,0.23378,-0.35253,0.42300,0.43600,0.01700,0.78900,0.81200,237.41531,61.36000,-0.37003 98 -0.10114,-0.11604,0.82721 -0.42249,-0.35956,0.86249 0.09450,0.22200,-0.43650 -0.10114,-0.11604,0.82721 -0.42249,-0.35956,0.86249 0.09402,0.22544,-0.43738 0.26931,-0.04407,-0.25561
06/24/24 13:43:42.823383 97.00000,305.39001,0.29884,-0.42066,0.51600,0.32200,0.01300,0.55500,0.89300,237.37466,61.45000,-0.41361 98 0.52912,-0.38752,0.63132 -0.18677,-0.09973,0.78180 0.10650,0.21300,-0.44250 0.52912,-0.38752,0.63132 -0.18677,-0.09973,0.78180 0.10116,0.21552,-0.44275 0.04683,-0.19173,-0.02340
06/24/24 13:43:42.867066 97.00000,305.39001,0.29884,-0.42066,0.51600,0.32200,0.01300,0.55500,0.89300,237.37466,61.45000,-0.41361 98 0.24699,-0.43969,0.39072 -0.16461,-0.15820,1.07916 0.10500,0.20400,-0.44850 0.24699,-0.43969,0.39072 -0.16461,-0.15820,1.07916 0.10349,0.20271,-0.44710 -0.00818,0.09995,-0.08225
06/24/24 13:43:42.911476 97.00000,305.39001,0.29884,-0.42066,0.51600,0.32200,0.01300,0.55500,0.89300,237.37466,61.45000,-0.41361 98 0.04046,-0.31726,0.38539 -0.13391,-0.30640,1.02100 0.10350,0.19500,-0.46500 0.04046,-0.31726,0.38539 -0.13391,-0.30640,1.02100 0.09958,0.19486,-0.46359 -0.02730,0.04685,-0.24000
06/24/24 13:43:42.955170 97.00000,305.39001,0.29884,-0.42066,0.51600,0.32200,0.01300,0.55500,0.89300,237.37466,61.45000,-0.41361 98 0.20547,-0.08304,-0.10859 -0.19531,-0.37238,1.15021 0.10050,0.18900,-0.46050 0.20547,-0.08304,-0.10859 -0.19531,-0.37238,1.15021 0.10101,0.18953,-0.46099 0.01709,0.18676,-0.30180
06/24/24 13:43:42.999596 97.00000,305.39001,0.29884,-0.42066,0.51600,0.32200,0.01300,0.55500,0.89300,237.37466,61.45000,-0.41361 98 0.56957,-0.14372,-0.05323 -0.39252,-0.12970,0.86218 0.09750,0.18600,-0.47250 0.56957,-0.14372,-0.05323 -0.39252,-0.12970,0.86218 0.09957,0.18882,-0.47125 0.25434,-0.08490,-0.11022
06/24/24 13:43:43.043835 97.00000,305.39001,0.29884,-0.42066,0.51600,0.32200,0.01300,0.55500,0.89300,237.37466,61.45000,-0.41361 98 0.19908,0.02874,0.20441 -0.24133,-0.08942,0.68622 0.09600,0.18150,-0.47700 0.19908,0.02874,0.20441 -0.24133,-0.08942,0.68622 0.09574,0.17961,-0.47503 0.13299,-0.28419,-0.08399
06/24/24 13:43:43.087444 97.00000,305.39001,0.29884,-0.42066,0.51600,0.32200,0.01300,0.55500,0.89300,237.37466,61.45000,-0.41361 98 0.00852,0.24060,0.05004 -0.11237,-0.20251,0.84064 0.09900,0.17100,-0.47550 0.00852,0.24060,0.05004 -0.11237,-0.20251,0.84064 0.09902,0.17208,-0.47561 -0.03182,-0.14835,-0.18434
06/24/24 13:43:43.131798 97.00000,305.39001,0.29884,-0.42066,0.51600,0.32200,0.01300,0.55500,0.89300,237.37466,61.45000,-0.41361 98 0.05110,0.28532,-0.18737 -0.16821,-0.16943,0.84814 0.10050,0.17100,-0.47700 0.05110,0.28532,-0.18737 -0.16821,-0.16943,0.84814 0.10437,0.17072,-0.47551 0.01506,-0.13246,-0.15330
06/24/24 13:43:43.175434 97.00000,305.39001,0.29884,-0.42066,0.51600,0.32200,0.01300,0.55500,0.89300,237.37466,61.45000,-0.41361 98 -0.06388,0.21612,-0.22038 -0.18262,-0.07275,0.82300 0.10200,0.17550,-0.46650 -0.06388,0.21612,-0.22038 -0.18262,-0.07275,0.82300 0.10434,0.17311,-0.47453 0.03206,-0.15634,-0.05644
06/24/24 13:43:43.219650 97.00000,305.39001,0.29884,-0.42066,0.51600,0.32200,0.01300,0.55500,0.89300,237.37466,61.45000,-0.41361 98 -0.19270,0.20334,-0.23209 -0.06885,-0.10284,0.90863 0.10350,0.18000,-0.46950 -0.19270,0.20334,-0.23209 -0.06885,-0.10284,0.90863 0.10392,0.17958,-0.46986 -0.10359,-0.09169,-0.07193
06/24/24 13:43:43.264080 97.00000,305.39001,0.29884,-0.42066,0.51600,0.32200,0.01300,0.55500,0.89300,237.37466,61.45000,-0.41361 98 -0.08410,0.20015,-0.27041 -0.07709,-0.10437,0.92462 0.10350,0.18900,-0.46500 -0.08410,0.20015,-0.27041 -0.07709,-0.10437,0.92462 0.10446,0.18622,-0.46509 -0.08752,-0.07329,-0.07288
06/24/24 13:43:43.307747 97.00000,305.39001,0.29884,-0.42066,0.51600,0.32200,0.01300,0.55500,0.89300,237.37466,61.45000,-0.41361 98 -0.12988,0.19163,-0.32471 -0.08582,-0.08960,0.89508 0.10200,0.19500,-0.46650 -0.12988,0.19163,-0.32471 -0.08582,-0.08960,0.89508 0.10512,0.19075,-0.46634 -0.07737,-0.10145,-0.05645
06/24/24 13:43:43.351952 97.00000,305.39001,0.29884,-0.42066,0.51600,0.32200,0.01300,0.55500,0.89300,237.37466,61.45000,-0.41361 98 -0.17992,0.15756,-0.48014 -0.07782,-0.11523,0.98010 0.10350,0.18750,-0.45600 -0.17992,0.15756,-0.48014 -0.07782,-0.11523,0.98010 0.10397,0.18716,-0.45562 -0.09694,-0.01755,-0.07304
06/24/24 13:43:43.395805 97.00000,305.39001,0.29884,-0.42066,0.51600,0.32200,0.01300,0.55500,0.89300,237.37466,61.45000,-0.41361 98 0.02449,0.00106,-0.81443 -0.07581,-0.06836,1.06824 0.09450,0.19800,-0.45600 0.02449,0.00106,-0.81443 -0.07581,-0.06836,1.06824 0.09598,0.19706,-0.45737 -0.10527,0.06772,-0.02123
06/24/24 13:43:43.440025 97.00000,305.39001,0.29884,-0.42066,0.51600,0.32200,0.01300,0.55500,0.89300,237.37466,61.45000,-0.41361 98 -0.04258,0.25231,-0.41414 -0.26886,-0.18750,1.11725 0.09150,0.20700,-0.45300 -0.04258,0.25231,-0.41414 -0.26886,-0.18750,1.11725 0.09023,0.20217,-0.45470 0.07477,0.15398,-0.13574
06/24/24 13:43:43.484272 97.00000,305.39001,0.29884,-0.42066,0.51600,0.32200,0.01300,0.55500,0.89300,237.37466,61.45000,-0.41361 98 0.20015,0.68029,0.52699 -0.81488,-0.37390,1.37988 0.09150,0.20550,-0.45150 0.20015,0.68029,0.52699 -0.81488,-0.37390,1.37988 0.09136,0.20580,-0.45142 0.52893,0.52907,-0.30017
06/24/24 13:43:43.528172 97.00000,305.39001,0.29884,-0.42066,0.51600,0.32200,0.01300,0.55500,0.89300,237.37466,61.45000,-0.41361 98 0.55041,-0.16927,0.46843 -0.22980,-0.08997,0.99207 0.10950,0.20250,-0.44550 0.55041,-0.16927,0.46843 -0.22980,-0.08997,0.99207 0.10615,0.20136,-0.44849 0.01059,0.02015,-0.06536
06/24/24 13:43:43.572388 97.00000,305.39001,0.29884,-0.42066,0.51600,0.32200,0.01300,0.55500,0.89300,237.37466,61.45000,-0.41361 98 0.76227,-0.48760,-0.37475 0.01666,-0.26648,0.86932 0.10650,0.18750,-0.45750 0.76227,-0.48760,-0.37475 0.01666,-0.26648,0.86932 0.10685,0.18751,-0.45774 -0.18686,-0.15268,-0.27231
06/24/24 13:43:43.616886 98.00000,314.56000,0.42450,-0.43107,0.60500,0.43200,0.01600,1.17100,1.42900,237.36852,61.35000,-0.41940 98 -0.59086,0.32897,-0.19270 -0.25360,-0.39636,0.84564 0.10200,0.18150,-0.47400 -0.59086,0.32897,-0.19270 -0.25360,-0.39636,0.84564 0.10274,0.18227,-0.47184 0.08040,-0.10885,-0.36867
06/24/24 13:43:43.660645 98.00000,314.56000,0.42450,-0.43107,0.60500,0.43200,0.01600,1.17100,1.42900,237.36852,61.35000,-0.41940 98 0.01171,0.14692,-0.58554 -0.43384,-0.41168,0.83362 0.10500,0.19050,-0.46050 0.01171,0.14692,-0.58554 -0.43384,-0.41168,0.83362 0.10284,0.19221,-0.46178 0.23622,-0.05822,-0.33147
06/24/24 13:43:43.705032 98.00000,314.56000,0.42450,-0.43107,0.60500,0.43200,0.01600,1.17100,1.42900,237.36852,61.35000,-0.41940 98 0.45246,-0.13308,-0.68668 -0.38684,-0.25708,0.91418 0.09600,0.19500,-0.46200 0.45246,-0.13308,-0.68668 -0.38684,-0.25708,0.91418 0.09634,0.19486,-0.46152 0.16856,-0.00235,-0.16660
06/24/24 13:43:43.748936 98.00000,314.56000,0.42450,-0.43107,0.60500,0.43200,0.01600,1.17100,1.42900,237.36852,61.35000,-0.41940 98 0.22038,-0.33216,-0.07878 -0.35657,-0.16150,0.98730 0.07950,0.19500,-0.47100 0.22038,-0.33216,-0.07878 -0.35657,-0.16150,0.98730 0.08306,0.19614,-0.46968 0.12498,0.05175,-0.07867
06/24/24 13:43:43.790085 98.00000,314.56000,0.42450,-0.43107,0.60500,0.43200,0.01600,1.17100,1.42900,237.36852,61.35000,-0.41940 98 -0.26083,-0.53018,0.21186 -0.16321,-0.21350,0.93262 0.07800,0.19350,-0.48000 -0.26083,-0.53018,0.21186 -0.16321,-0.21350,0.93262 0.07855,0.19260,-0.47375 -0.02802,-0.04225,-0.15467
06/24/24 13:43:43.834423 98.00000,314.56000,0.42450,-0.43107,0.60500,0.43200,0.01600,1.17100,1.42900,237.36852,61.35000,-0.41940 98 -0.44608,-0.23422,0.11179 -0.06445,-0.26208,0.81213 0.07500,0.19950,-0.47550 -0.44608,-0.23422,0.11179 -0.06445,-0.26208,0.81213 0.07539,0.19932,-0.47608 -0.08280,-0.17260,-0.20237
06/24/24 13:43:43.878166 98.00000,314.56000,0.42450,-0.43107,0.60500,0.43200,0.01600,1.17100,1.42900,237.36852,61.35000,-0.41940 98 -0.26935,0.02449,-0.15650 -0.11151,-0.27600,0.83643 0.07500,0.20550,-0.46950 -0.26935,0.02449,-0.15650 -0.11151,-0.27600,0.83643 0.07537,0.20542,-0.46935 -0.03912,-0.13483,-0.19538
06/24/24 13:43:43.922646 98.00000,314.56000,0.42450,-0.43107,0.60500,0.43200,0.01600,1.17100,1.42900,237.36852,61.35000,-0.41940 98 -0.17247,-0.03194,-0.19163 -0.16425,-0.22546,0.88165 0.06900,0.20550,-0.47100 -0.17247,-0.03194,-0.19163 -0.16425,-0.22546,0.88165 0.06943,0.20419,-0.47012 0.00304,-0.08446,-0.12998
06/24/24 13:43:43.966396 98.00000,314.56000,0.42450,-0.43107,0.60500,0.43200,0.01600,1.17100,1.42900,237.36852,61.35000,-0.41940 98 -0.12350,0.02662,-0.29703 -0.11456,-0.24335,0.96527 0.06450,0.21450,-0.46350 -0.12350,0.02662,-0.29703 -0.11456,-0.24335,0.96527 0.06469,0.21385,-0.46426 -0.04878,-0.00865,-0.13762
06/24/24 13:43:44.010872 98.00000,314.56000,0.42450,-0.43107,0.60500,0.43200,0.01600,1.17100,1.42900,237.36852,61.35000,-0.41940 98 0.00106,0.15969,-0.18737 -0.11560,-0.13300,0.91754 0.05850,0.21750,-0.46200 0.00106,0.15969,-0.18737 -0.11560,-0.13300,0.91754 0.06503,0.21185,-0.46816 -0.04331,-0.06744,-0.03736
06/24/24 13:43:44.055111 98.00000,314.56000,0.42450,-0.43107,0.60500,0.43200,0.01600,1.17100,1.42900,237.36852,61.35000,-0.41940 98 -0.15224,0.12988,-0.02768 -0.11707,-0.07172,0.86261 0.06150,0.22200,-0.47100 -0.15224,0.12988,-0.02768 -0.11707,-0.07172,0.86261 0.06409,0.21263,-0.46766 -0.04209,-0.12776,0.01920
06/24/24 13:43:44.098801 98.00000,314.56000,0.42450,-0.43107,0.60500,0.43200,0.01600,1.17100,1.42900,237.36852,61.35000,-0.41940 98 -0.23847,0.06388,0.31300 -0.09619,-0.15619,0.92859 0.06900,0.21750,-0.46050 -0.23847,0.06388,0.31300 -0.09619,-0.15619,0.92859 0.06756,0.21542,-0.46096 -0.06901,-0.05780,-0.05843
06/24/24 13:43:44.143269 98.00000,314.56000,0.42450,-0.43107,0.60500,0.43200,0.01600,1.17100,1.42900,237.36852,61.35000,-0.41940 98 -0.17247,0.07559,0.44501 -0.10760,-0.17401,0.97125 0.06600,0.21450,-0.46050 -0.17247,0.07559,0.44501 -0.10760,-0.17401,0.97125 0.06633,0.21200,-0.46165 -0.05429,-0.01193,-0.07726
06/24/24 13:43:44.186985 98.00000,314.56000,0.42450,-0.43107,0.60500,0.43200,0.01600,1.17100,1.42900,237.36852,61.35000,-0.41940 98 -0.01597,0.06814,0.53550 -0.08728,-0.14978,0.91986 0.07800,0.22500,-0.45300 -0.01597,0.06814,0.53550 -0.08728,-0.14978,0.91986 0.07531,0.22298,-0.45636 -0.06418,-0.06847,-0.06582
06/24/24 13:43:44.231255 98.00000,314.56000,0.42450,-0.43107,0.60500,0.43200,0.01600,1.17100,1.42900,237.36852,61.35000,-0.41940 98 -0.12882,-0.08517,0.54296 -0.05042,-0.15228,0.87482 0.09000,0.20550,-0.45150 -0.12882,-0.08517,0.54296 -0.05042,-0.15228,0.87482 0.08882,0.20672,-0.45266 -0.09472,-0.11887,-0.07532
06/24/24 13:43:44.275684 98.00000,314.56000,0.42450,-0.43107,0.60500,0.43200,0.01600,1.17100,1.42900,237.36852,61.35000,-0.41940 98 -0.39178,-0.21505,0.16927 -0.01733,-0.36584,1.20605 0.08850,0.21450,-0.45900 -0.39178,-0.21505,0.16927 -0.01733,-0.36584,1.20605 0.08873,0.21578,-0.45794 -0.17649,0.22419,-0.24276
06/24/24 13:43:44.319405 98.00000,314.56000,0.42450,-0.43107,0.60500,0.43200,0.01600,1.17100,1.42900,237.36852,61.35000,-0.41940 98 -0.44927,0.00745,-0.53976 0.01898,-0.64825,1.34558 0.08400,0.21900,-0.45750 -0.44927,0.00745,-0.53976 0.01898,-0.64825,1.34558 0.08398,0.21846,-0.45808 -0.22357,0.39519,-0.48439
06/24/24 13:43:44.363709 98.00000,314.56000,0.42450,-0.43107,0.60500,0.43200,0.01600,1.17100,1.42900,237.36852,61.35000,-0.41940 98 -0.12137,0.22996,-0.29809 -0.58057,-0.48395,1.11896 0.07950,0.22800,-0.45300 -0.12137,0.22996,-0.29809 -0.58057,-0.48395,1.11896 0.07975,0.22817,-0.45337 0.40726,0.24855,-0.31398
06/24/24 13:43:44.407784 98.00000,314.56000,0.42450,-0.43107,0.60500,0.43200,0.01600,1.17100,1.42900,237.36852,61.35000,-0.41940 98 0.50463,-0.04578,0.41201 -0.53851,-0.30957,0.81171 0.07950,0.23250,-0.45150 0.50463,-0.04578,0.41201 -0.53851,-0.30957,0.81171 0.07672,0.23426,-0.45063 0.40159,-0.08065,-0.19552
06/24/24 13:43:44.452507 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.47588,-0.15331,0.38113 -0.32666,-0.21954,0.72192 0.08100,0.22500,-0.45000 0.47588,-0.15331,0.38113 -0.32666,-0.21954,0.72192 0.08058,0.22595,-0.44982 0.20468,-0.21446,-0.13082
06/24/24 13:43:44.496384 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.02555,-0.12988,0.32152 -0.18567,-0.23090,0.83746 0.07650,0.21150,-0.46500 -0.02555,-0.12988,0.32152 -0.18567,-0.23090,0.83746 0.07774,0.21258,-0.46467 0.05955,-0.12656,-0.15061
06/24/24 13:43:44.540646 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.52912,0.15224,-0.09369 -0.14911,-0.33563,0.93561 0.07800,0.21000,-0.46200 -0.52912,0.15224,-0.09369 -0.14911,-0.33563,0.93561 0.07812,0.20883,-0.45971 0.00249,-0.02132,-0.22894
06/24/24 13:43:44.584335 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.03513,0.02662,-0.16927 -0.31055,-0.41449,1.15179 0.08250,0.21900,-0.45450 -0.03513,0.02662,-0.16927 -0.31055,-0.41449,1.15179 0.08244,0.21962,-0.45418 0.12572,0.22821,-0.26564
06/24/24 13:43:44.628796 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.46311,-0.08730,-0.05642 -0.40259,-0.19189,0.87402 0.08100,0.21600,-0.46200 0.46311,-0.08730,-0.05642 -0.40259,-0.19189,0.87402 0.07986,0.21650,-0.46272 0.24586,-0.05465,-0.09322
06/24/24 13:43:44.673149 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.20547,-0.09369,0.26828 -0.29401,-0.19403,0.82721 0.07650,0.21900,-0.46200 0.20547,-0.09369,0.26828 -0.29401,-0.19403,0.82721 0.07684,0.21795,-0.46248 0.13983,-0.11961,-0.11714
06/24/24 13:43:44.716896 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.12882,0.00958,0.27361 -0.20837,-0.25293,0.85980 0.07650,0.20100,-0.46500 0.12882,0.00958,0.27361 -0.20837,-0.25293,0.85980 0.07679,0.20253,-0.46452 0.04619,-0.09895,-0.18063
06/24/24 13:43:44.761379 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.09156,0.08623,0.12882 -0.16498,-0.18835,0.83838 0.08400,0.20100,-0.46650 0.09156,0.08623,0.12882 -0.16498,-0.18835,0.83838 0.08347,0.20253,-0.46504 0.00413,-0.13380,-0.12351
06/24/24 13:43:44.805100 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.06068,0.10433,-0.04897 -0.12134,-0.17871,0.89539 0.08850,0.20250,-0.46950 0.06068,0.10433,-0.04897 -0.12134,-0.17871,0.89539 0.08756,0.20245,-0.46928 -0.05323,-0.08734,-0.11223
06/24/24 13:43:44.849377 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.07559,0.01065,-0.05217 -0.12146,-0.12280,0.93152 0.08700,0.20100,-0.46950 0.07559,0.01065,-0.05217 -0.12146,-0.12280,0.93152 0.08798,0.20037,-0.46822 -0.05667,-0.05621,-0.06008
06/24/24 13:43:44.893875 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.12030,-0.12988,-0.08836 -0.07214,-0.08722,0.89594 0.08550,0.19950,-0.47250 0.12030,-0.12988,-0.08836 -0.07214,-0.08722,0.89594 0.08553,0.19695,-0.46985 -0.09052,-0.10222,-0.03615
06/24/24 13:43:44.937668 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.02874,-0.08198,-0.13414 -0.08044,-0.11694,0.87988 0.08100,0.20100,-0.47100 -0.02874,-0.08198,-0.13414 -0.08044,-0.11694,0.87988 0.08183,0.20152,-0.47110 -0.07316,-0.11443,-0.06896
06/24/24 13:43:44.982159 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.07452,0.04897,-0.16076 -0.10187,-0.12299,0.90472 0.07950,0.19950,-0.47100 -0.07452,0.04897,-0.16076 -0.10187,-0.12299,0.90472 0.08099,0.19923,-0.47162 -0.05397,-0.08569,-0.07172
06/24/24 13:43:45.025928 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.24167,0.01490,-0.28106 -0.06116,-0.18060,0.97241 0.08100,0.20400,-0.47250 -0.24167,0.01490,-0.28106 -0.06116,-0.18060,0.97241 0.07824,0.20423,-0.47074 -0.09599,-0.02089,-0.11862
06/24/24 13:43:45.070267 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.04258,-0.01490,-0.53763 -0.02332,-0.10138,1.03870 0.07350,0.21300,-0.47550 -0.04258,-0.01490,-0.53763 -0.02332,-0.10138,1.03870 0.07358,0.21243,-0.47554 -0.13766,0.03434,-0.03005
06/24/24 13:43:45.114738 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.13627,0.03087,-0.65048 -0.05542,-0.10272,1.01013 0.06300,0.21450,-0.47400 0.13627,0.03087,-0.65048 -0.05542,-0.10272,1.01013 0.06550,0.21503,-0.47285 -0.08990,0.01202,-0.04145
06/24/24 13:43:45.158443 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.00213,0.16715,-0.27361 -0.26947,-0.05603,1.11389 0.06600,0.21300,-0.47250 -0.00213,0.16715,-0.27361 -0.26947,-0.05603,1.11389 0.06376,0.21509,-0.47366 0.09775,0.14303,0.02083
06/24/24 13:43:45.202770 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.13627,0.27999,0.43862 -0.46906,-0.34900,1.29425 0.05850,0.21300,-0.46800 -0.13627,0.27999,0.43862 -0.46906,-0.34900,1.29425 0.05807,0.21370,-0.46847 0.27747,0.37065,-0.24745
06/24/24 13:43:45.246727 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.58341,0.43543,0.81443 -0.40985,-0.33173,1.03473 0.07650,0.21300,-0.46800 0.58341,0.43543,0.81443 -0.40985,-0.33173,1.03473 0.07333,0.21255,-0.46707 0.21778,0.11026,-0.26190
06/24/24 13:43:45.291519 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 1.10614,-0.32897,-0.44608 0.06982,-0.09619,0.64514 0.08250,0.20100,-0.47850 1.10614,-0.32897,-0.44608 0.06982,-0.09619,0.64514 0.08237,0.20164,-0.47665 -0.18408,-0.37664,-0.08869
06/24/24 13:43:45.335949 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.72820,0.25870,-0.49718 -0.01428,-0.31494,0.88367 0.06600,0.19050,-0.49050 -0.72820,0.25870,-0.49718 -0.01428,-0.31494,0.88367 0.06854,0.18787,-0.49019 -0.12245,-0.12301,-0.31009
06/24/24 13:43:45.379673 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.18205,0.55360,-0.60577 -0.48358,-0.59888,0.88568 0.07050,0.20850,-0.47700 -0.18205,0.55360,-0.60577 -0.48358,-0.59888,0.88568 0.06947,0.20814,-0.47952 0.33958,-0.00460,-0.52038
06/24/24 13:43:45.424007 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.77611,-0.02342,-0.87192 -0.44330,-0.22577,0.83624 0.06150,0.21150,-0.47700 0.77611,-0.02342,-0.87192 -0.44330,-0.22577,0.83624 0.06234,0.21150,-0.47689 0.24830,-0.06856,-0.13252
06/24/24 13:43:45.468525 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.12882,-0.18631,-0.26828 -0.35883,-0.15765,0.96967 0.05700,0.20550,-0.48900 0.12882,-0.18631,-0.26828 -0.35883,-0.15765,0.96967 0.05979,0.20560,-0.48851 0.11372,0.03624,-0.08452
06/24/24 13:43:45.512253 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.29809,-0.52486,0.32471 -0.21234,-0.30786,0.97876 0.05100,0.20400,-0.48900 -0.29809,-0.52486,0.32471 -0.21234,-0.30786,0.97876 0.05059,0.20310,-0.48713 0.01765,0.01680,-0.25230
06/24/24 13:43:45.556515 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.28532,-0.38007,0.26615 -0.14801,-0.24579,0.74799 0.04500,0.21000,-0.48450 -0.28532,-0.38007,0.26615 -0.14801,-0.24579,0.74799 0.04529,0.21028,-0.48506 0.01474,-0.22188,-0.19002
06/24/24 13:43:45.600395 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.54296,-0.05217,0.12669 -0.06866,-0.27917,0.76868 0.04800,0.20850,-0.49050 -0.54296,-0.05217,0.12669 -0.06866,-0.27917,0.76868 0.04972,0.20798,-0.49004 -0.05838,-0.21269,-0.22418
06/24/24 13:43:45.644730 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.46737,0.14479,0.01490 -0.12195,-0.35522,0.95526 0.05100,0.21600,-0.48450 -0.46737,0.14479,0.01490 -0.12195,-0.35522,0.95526 0.04957,0.21411,-0.48297 -0.03519,-0.00472,-0.24850
